Ticker,Date,Time,Open ,HighV,LowV,Close ,Volume
NIFTY25JUN2010000PE,2020-06-05,14:14:00,195.0,196.75,193.9,195.0,6075
NIFTY25JUN2010000PE,2020-06-05,14:15:00,195.0,195.65,192.95,195.4,8400
NIFTY25JUN2010000PE,2020-06-05,14:16:00,195.4,196.45,193.0,193.0,3000
NIFTY25JUN2010000PE,2020-06-05,14:17:00,193.0,193.0,191.0,192.4,7275
NIFTY25JUN2010000PE,2020-06-05,14:18:00,192.4,192.4,190.6,191.8,3900
NIFTY25JUN2010000PE,2020-06-05,14:19:00,191.25,192.45,190.0,191.0,12975
NIFTY25JUN2010000PE,2020-06-05,14:20:00,191.35,195.15,190.55,195.15,10875
NIFTY25JUN2010000PE,2020-06-05,14:21:00,195.15,198.65,195.1,197.75,15675
NIFTY25JUN2010000PE,2020-06-05,14:22:00,198.65,200.25,197.7,198.05,16725
NIFTY25JUN2010000PE,2020-06-05,14:23:00,198.05,201.0,197.4,200.2,9750
NIFTY25JUN2010000PE,2020-06-05,14:24:00,200.2,201.0,197.65,199.0,6225
NIFTY25JUN2010000PE,2020-06-05,14:25:00,199.0,199.9,196.7,199.55,6300
NIFTY25JUN2010000PE,2020-06-05,14:26:00,199.55,203.8,198.85,203.8,12450
NIFTY25JUN2010000PE,2020-06-05,14:27:00,204.95,205.9,200.65,201.05,18375
NIFTY25JUN2010000PE,2020-06-05,14:28:00,201.1,201.3,199.25,200.75,12150
NIFTY25JUN2010000PE,2020-06-05,14:29:00,200.5,201.0,197.75,200.0,12450
NIFTY25JUN2010000PE,2020-06-05,14:30:00,200.0,200.35,196.95,199.95,7350
NIFTY25JUN2010000PE,2020-06-05,14:31:00,199.95,203.65,199.95,202.9,6225
NIFTY25JUN2010000PE,2020-06-05,14:32:00,202.9,204.4,202.8,203.75,11550
NIFTY25JUN2010000PE,2020-06-05,14:33:00,203.75,203.75,200.35,201.0,5325
NIFTY25JUN2010000PE,2020-06-05,14:34:00,200.55,200.75,196.4,196.4,8250
NIFTY25JUN2010000PE,2020-06-05,14:35:00,196.5,200.65,196.0,199.6,4875
NIFTY25JUN2010000PE,2020-06-05,14:36:00,199.95,200.65,198.0,198.2,7725
NIFTY25JUN2010000PE,2020-06-05,14:37:00,197.3,200.0,197.3,198.95,7800
NIFTY25JUN2010000PE,2020-06-05,14:38:00,198.95,200.0,198.95,199.05,1650
NIFTY25JUN2010000PE,2020-06-05,14:39:00,200.0,200.15,196.55,198.0,6000
NIFTY25JUN2010000PE,2020-06-05,14:40:00,198.0,198.0,195.95,197.55,1725
NIFTY25JUN2010000PE,2020-06-05,14:41:00,196.3,197.9,191.55,191.75,13875
NIFTY25JUN2010000PE,2020-06-05,14:42:00,191.75,195.3,191.75,195.3,8250
NIFTY25JUN2010000PE,2020-06-05,14:43:00,195.3,197.65,195.0,197.6,3150
NIFTY25JUN2010000PE,2020-06-05,14:44:00,196.5,196.5,194.6,195.6,4275
NIFTY25JUN2010000PE,2020-06-05,14:45:00,195.6,195.6,192.35,194.3,7800
NIFTY25JUN2010000PE,2020-06-05,14:46:00,194.3,196.5,194.1,196.5,5100
NIFTY25JUN2010000PE,2020-06-05,14:47:00,196.3,197.6,195.65,197.15,14025
NIFTY25JUN2010000PE,2020-06-05,14:48:00,197.3,197.3,195.05,195.9,4350
NIFTY25JUN2010000PE,2020-06-05,14:49:00,195.9,197.8,195.9,197.2,3600
NIFTY25JUN2010000PE,2020-06-05,14:50:00,197.2,202.0,197.2,201.25,8925
NIFTY25JUN2010000PE,2020-06-05,14:51:00,201.65,203.0,199.5,200.5,6075
NIFTY25JUN2010000PE,2020-06-05,14:52:00,200.5,203.85,200.5,201.0,11625
NIFTY25JUN2010000PE,2020-06-05,14:53:00,201.0,201.6,199.2,199.75,6675
NIFTY25JUN2010000PE,2020-06-05,14:54:00,199.75,200.0,197.75,200.0,18000
NIFTY25JUN2010000PE,2020-06-05,14:55:00,200.0,204.35,198.0,203.25,20475
NIFTY25JUN2010000PE,2020-06-05,14:56:00,203.25,204.0,200.25,200.3,7575
NIFTY25JUN2010000PE,2020-06-05,14:57:00,200.75,202.95,200.75,201.8,4050
NIFTY25JUN2010000PE,2020-06-05,14:58:00,201.8,201.8,198.15,198.85,10275
NIFTY25JUN2010000PE,2020-06-05,14:59:00,198.85,200.6,197.25,198.05,7650
NIFTY25JUN2010000PE,2020-06-05,15:00:00,198.05,199.0,190.95,194.35,19500
NIFTY25JUN2010000PE,2020-06-05,15:01:00,194.35,198.0,193.9,197.8,6000
NIFTY25JUN2010000PE,2020-06-05,15:02:00,198.4,204.25,197.8,202.6,23250
NIFTY25JUN2010000PE,2020-06-05,15:03:00,202.6,206.0,201.4,205.0,21075
NIFTY25JUN2010000PE,2020-06-05,15:04:00,205.0,205.55,202.0,202.0,9450
NIFTY25JUN2010000PE,2020-06-05,15:05:00,201.8,203.9,201.8,203.5,6300
NIFTY25JUN2010000PE,2020-06-05,15:06:00,203.5,203.8,201.2,202.05,7500
NIFTY25JUN2010000PE,2020-06-05,15:07:00,202.05,202.95,198.15,199.3,14100
NIFTY25JUN2010000PE,2020-06-05,15:08:00,198.7,199.35,195.8,197.0,11700
NIFTY25JUN2010000PE,2020-06-05,15:09:00,197.0,197.35,193.35,195.0,12825
NIFTY25JUN2010000PE,2020-06-05,15:10:00,195.0,195.5,192.0,192.0,12075
NIFTY25JUN2010000PE,2020-06-05,15:11:00,192.25,193.65,192.0,192.8,9225
NIFTY25JUN2010000PE,2020-06-05,15:12:00,192.8,195.0,192.8,195.0,8475
NIFTY25JUN2010000PE,2020-06-05,15:13:00,194.55,196.3,194.35,194.95,10650
NIFTY25JUN2010000PE,2020-06-05,15:14:00,194.95,195.45,193.55,193.6,13275
NIFTY25JUN2010000PE,2020-06-05,15:15:00,194.05,195.6,194.0,194.6,13350
NIFTY25JUN2010000PE,2020-06-05,15:16:00,194.6,196.0,194.6,194.75,14475
NIFTY25JUN2010000PE,2020-06-05,15:17:00,194.75,196.5,194.7,195.3,13275
NIFTY25JUN2010000PE,2020-06-05,15:18:00,195.3,196.5,195.25,195.7,19575
NIFTY25JUN2010000PE,2020-06-05,15:19:00,195.7,195.7,193.65,194.55,6450
NIFTY25JUN2010000PE,2020-06-05,15:20:00,193.8,194.4,192.35,192.65,15150
NIFTY25JUN2010000PE,2020-06-05,15:21:00,192.05,192.45,188.25,188.4,31575
NIFTY25JUN2010000PE,2020-06-05,15:22:00,188.6,190.5,187.35,188.0,18375
NIFTY25JUN2010000PE,2020-06-05,15:23:00,188.0,188.4,186.9,186.9,12600
NIFTY25JUN2010000PE,2020-06-05,15:24:00,186.9,187.0,185.3,186.0,8925
NIFTY25JUN2010000PE,2020-06-05,15:25:00,186.0,186.5,184.3,185.0,17850
NIFTY25JUN2010000PE,2020-06-05,15:26:00,184.75,184.95,183.55,183.9,7500
NIFTY25JUN2010000PE,2020-06-05,15:27:00,183.9,183.9,180.0,180.0,21975
NIFTY25JUN2010000PE,2020-06-05,15:28:00,180.45,180.45,178.05,178.55,23250
NIFTY25JUN2010000PE,2020-06-05,15:29:00,178.85,179.0,177.0,179.0,21075
NIFTY25JUN2010000PE,2020-06-08,09:15:00,140.0,155.2,122.0,136.9,73350
NIFTY25JUN2010000PE,2020-06-08,09:16:00,137.8,142.45,137.55,141.85,121875
NIFTY25JUN2010000PE,2020-06-08,09:17:00,141.4,144.35,140.55,144.25,77925
NIFTY25JUN2010000PE,2020-06-08,09:18:00,144.55,146.0,143.35,144.4,65700
NIFTY25JUN2010000PE,2020-06-08,09:19:00,145.0,145.65,140.35,141.25,38925
NIFTY25JUN2010000PE,2020-06-08,09:20:00,141.15,141.15,136.0,136.0,39150
NIFTY25JUN2010000PE,2020-06-08,09:21:00,136.0,138.2,136.0,138.0,28200
NIFTY25JUN2010000PE,2020-06-08,09:22:00,138.0,138.9,137.1,137.25,50100
NIFTY25JUN2010000PE,2020-06-08,09:23:00,137.25,141.0,137.25,139.45,22725
NIFTY25JUN2010000PE,2020-06-08,09:24:00,139.85,141.4,138.3,140.55,23475
NIFTY25JUN2010000PE,2020-06-08,09:25:00,140.75,146.55,140.7,144.75,22350
NIFTY25JUN2010000PE,2020-06-08,09:26:00,144.3,144.65,142.1,143.85,14100
NIFTY25JUN2010000PE,2020-06-08,09:27:00,143.5,145.65,142.8,145.65,12450
NIFTY25JUN2010000PE,2020-06-08,09:28:00,145.55,146.7,145.15,145.15,15750
NIFTY25JUN2010000PE,2020-06-08,09:29:00,144.95,145.6,141.55,141.95,27900
NIFTY25JUN2010000PE,2020-06-08,09:30:00,141.6,142.4,136.95,139.4,22050
NIFTY25JUN2010000PE,2020-06-08,09:31:00,140.0,142.25,139.3,141.2,10950
NIFTY25JUN2010000PE,2020-06-08,09:32:00,142.0,146.25,142.0,145.65,13125
NIFTY25JUN2010000PE,2020-06-08,09:33:00,145.65,146.8,144.05,146.2,13575
NIFTY25JUN2010000PE,2020-06-08,09:34:00,146.2,146.95,142.55,144.55,19425
NIFTY25JUN2010000PE,2020-06-08,09:35:00,145.2,145.2,141.05,144.15,10125
NIFTY25JUN2010000PE,2020-06-08,09:36:00,144.15,147.0,143.8,146.65,18150
NIFTY25JUN2010000PE,2020-06-08,09:37:00,146.55,146.6,142.0,142.9,15375
NIFTY25JUN2010000PE,2020-06-08,09:38:00,143.05,143.6,140.6,141.95,15450
NIFTY25JUN2010000PE,2020-06-08,09:39:00,141.95,142.65,140.0,141.65,10275
NIFTY25JUN2010000PE,2020-06-08,09:40:00,141.95,141.95,140.5,140.7,9450
NIFTY25JUN2010000PE,2020-06-08,09:41:00,140.0,141.15,139.5,139.8,18300
NIFTY25JUN2010000PE,2020-06-08,09:42:00,140.0,140.85,138.2,140.1,9900
NIFTY25JUN2010000PE,2020-06-08,09:43:00,139.95,142.95,139.9,142.3,14025
NIFTY25JUN2010000PE,2020-06-08,09:44:00,142.2,142.45,141.0,142.25,15300
NIFTY25JUN2010000PE,2020-06-08,09:45:00,142.3,146.45,141.65,143.9,11625
NIFTY25JUN2010000PE,2020-06-08,09:46:00,145.0,145.0,143.2,144.2,9075
NIFTY25JUN2010000PE,2020-06-08,09:47:00,144.2,144.2,143.05,143.2,7875
NIFTY25JUN2010000PE,2020-06-08,09:48:00,143.2,145.0,143.2,144.9,9150
NIFTY25JUN2010000PE,2020-06-08,09:49:00,144.9,144.9,142.8,144.05,9450
NIFTY25JUN2010000PE,2020-06-08,09:50:00,144.1,146.0,143.85,146.0,6300
NIFTY25JUN2010000PE,2020-06-08,09:51:00,146.0,146.55,144.75,145.5,10425
NIFTY25JUN2010000PE,2020-06-08,09:52:00,145.6,151.25,145.5,148.0,22875
NIFTY25JUN2010000PE,2020-06-08,09:53:00,147.5,152.0,147.5,151.65,28425
NIFTY25JUN2010000PE,2020-06-08,09:54:00,151.8,151.85,149.15,150.8,14475
NIFTY25JUN2010000PE,2020-06-08,09:55:00,150.8,153.45,150.2,151.85,11475
NIFTY25JUN2010000PE,2020-06-08,09:56:00,152.0,152.1,150.0,151.25,30000
NIFTY25JUN2010000PE,2020-06-08,09:57:00,151.25,151.35,148.0,148.1,11850
NIFTY25JUN2010000PE,2020-06-08,09:58:00,148.1,150.85,148.1,149.35,8250
NIFTY25JUN2010000PE,2020-06-08,09:59:00,149.35,150.3,148.0,150.3,7650
NIFTY25JUN2010000PE,2020-06-08,10:00:00,150.5,152.7,150.1,152.0,21600
NIFTY25JUN2010000PE,2020-06-08,10:01:00,152.0,152.9,150.25,151.8,12225
NIFTY25JUN2010000PE,2020-06-08,10:02:00,151.9,156.35,151.9,154.75,28425
NIFTY25JUN2010000PE,2020-06-08,10:03:00,154.2,156.35,154.15,154.8,16800
NIFTY25JUN2010000PE,2020-06-08,10:04:00,155.45,155.65,153.6,155.15,20025
NIFTY25JUN2010000PE,2020-06-08,10:05:00,155.4,156.6,151.8,152.5,10125
NIFTY25JUN2010000PE,2020-06-08,10:06:00,153.05,153.25,150.9,152.8,17625
NIFTY25JUN2010000PE,2020-06-08,10:07:00,152.8,153.7,151.55,151.55,6900
NIFTY25JUN2010000PE,2020-06-08,10:08:00,151.55,153.4,150.55,150.7,10650
NIFTY25JUN2010000PE,2020-06-08,10:09:00,150.7,153.25,150.7,151.3,1575
NIFTY25JUN2010000PE,2020-06-08,10:10:00,152.2,152.2,147.2,149.7,12675
NIFTY25JUN2010000PE,2020-06-08,10:11:00,149.7,150.05,148.25,150.0,4800
NIFTY25JUN2010000PE,2020-06-08,10:12:00,150.0,150.0,146.65,147.25,10425
NIFTY25JUN2010000PE,2020-06-08,10:13:00,146.6,149.05,145.75,148.75,7425
NIFTY25JUN2010000PE,2020-06-08,10:14:00,149.0,149.35,147.15,148.55,8850
NIFTY25JUN2010000PE,2020-06-08,10:15:00,148.35,148.35,145.55,145.8,13200
NIFTY25JUN2010000PE,2020-06-08,10:16:00,146.1,147.7,145.65,147.1,6825
NIFTY25JUN2010000PE,2020-06-08,10:17:00,147.1,149.2,146.75,148.9,7350
NIFTY25JUN2010000PE,2020-06-08,10:18:00,149.2,150.0,148.4,149.4,6600
NIFTY25JUN2010000PE,2020-06-08,10:19:00,149.0,149.1,147.0,147.0,3300
NIFTY25JUN2010000PE,2020-06-08,10:20:00,147.0,149.3,147.0,147.2,5850
NIFTY25JUN2010000PE,2020-06-08,10:21:00,147.2,149.5,146.9,148.5,6150
NIFTY25JUN2010000PE,2020-06-08,10:22:00,148.1,148.75,147.75,148.35,3000
NIFTY25JUN2010000PE,2020-06-08,10:23:00,148.35,148.35,145.25,145.3,10200
NIFTY25JUN2010000PE,2020-06-08,10:24:00,145.3,145.3,142.85,143.0,14400
NIFTY25JUN2010000PE,2020-06-08,10:25:00,143.0,143.85,142.0,143.5,4725
NIFTY25JUN2010000PE,2020-06-08,10:26:00,143.5,144.35,143.15,144.35,4875
NIFTY25JUN2010000PE,2020-06-08,10:27:00,144.8,144.8,142.0,142.0,10275
NIFTY25JUN2010000PE,2020-06-08,10:28:00,142.0,143.75,141.9,142.4,6300
NIFTY25JUN2010000PE,2020-06-08,10:29:00,142.0,143.9,141.45,143.05,2775
NIFTY25JUN2010000PE,2020-06-08,10:30:00,143.15,145.0,143.0,144.75,4800
NIFTY25JUN2010000PE,2020-06-08,10:31:00,144.9,144.9,143.7,144.4,4275
NIFTY25JUN2010000PE,2020-06-08,10:32:00,144.4,145.0,144.1,144.3,5700
NIFTY25JUN2010000PE,2020-06-08,10:33:00,144.3,146.45,144.3,144.85,7350
NIFTY25JUN2010000PE,2020-06-08,10:34:00,145.35,146.0,144.7,145.15,1050
NIFTY25JUN2010000PE,2020-06-08,10:35:00,145.15,146.0,144.5,145.8,4050
NIFTY25JUN2010000PE,2020-06-08,10:36:00,145.25,146.25,145.15,145.75,1350
NIFTY25JUN2010000PE,2020-06-08,10:37:00,145.35,146.8,145.3,146.8,1950
NIFTY25JUN2010000PE,2020-06-08,10:38:00,147.1,147.35,146.45,147.25,2700
NIFTY25JUN2010000PE,2020-06-08,10:39:00,147.25,148.5,147.25,148.5,5475
NIFTY25JUN2010000PE,2020-06-08,10:40:00,148.4,148.55,146.6,147.5,5775
NIFTY25JUN2010000PE,2020-06-08,10:41:00,146.85,148.75,146.6,148.7,6450
NIFTY25JUN2010000PE,2020-06-08,10:42:00,148.55,148.85,147.3,148.0,3750
NIFTY25JUN2010000PE,2020-06-08,10:43:00,148.0,148.0,147.0,147.2,3000
NIFTY25JUN2010000PE,2020-06-08,10:44:00,147.1,148.9,147.1,148.5,7500
NIFTY25JUN2010000PE,2020-06-08,10:45:00,148.6,149.5,148.45,148.45,4200
NIFTY25JUN2010000PE,2020-06-08,10:46:00,148.45,150.0,148.25,149.65,10425
NIFTY25JUN2010000PE,2020-06-08,10:47:00,149.65,149.75,148.05,149.55,5625
NIFTY25JUN2010000PE,2020-06-08,10:48:00,149.55,149.55,147.5,148.45,5625
NIFTY25JUN2010000PE,2020-06-08,10:49:00,148.45,148.5,148.0,148.0,8700
NIFTY25JUN2010000PE,2020-06-08,10:50:00,147.5,149.2,147.5,149.05,3825
NIFTY25JUN2010000PE,2020-06-08,10:51:00,148.6,148.7,147.1,147.45,2175
NIFTY25JUN2010000PE,2020-06-08,10:52:00,147.45,147.45,145.9,147.2,2925
NIFTY25JUN2010000PE,2020-06-08,10:53:00,147.2,148.0,146.0,148.0,3375
NIFTY25JUN2010000PE,2020-06-08,10:54:00,148.0,148.35,146.15,146.9,3675
NIFTY25JUN2010000PE,2020-06-08,10:55:00,146.9,146.95,145.0,145.15,3075
NIFTY25JUN2010000PE,2020-06-08,10:56:00,145.4,146.0,145.2,145.9,1575
NIFTY25JUN2010000PE,2020-06-08,10:57:00,145.9,147.2,145.9,147.15,1575
NIFTY25JUN2010000PE,2020-06-08,10:58:00,147.15,147.55,146.05,146.9,2100
NIFTY25JUN2010000PE,2020-06-08,10:59:00,146.9,147.95,146.9,147.8,10275
NIFTY25JUN2010000PE,2020-06-08,11:00:00,147.8,147.8,145.15,145.55,5625
NIFTY25JUN2010000PE,2020-06-08,11:01:00,145.55,146.4,145.55,146.1,12675
NIFTY25JUN2010000PE,2020-06-08,11:02:00,146.1,146.1,144.85,144.85,10275
NIFTY25JUN2010000PE,2020-06-08,11:03:00,144.85,146.3,144.85,146.15,3000
NIFTY25JUN2010000PE,2020-06-08,11:04:00,146.15,147.0,145.95,145.95,2475
NIFTY25JUN2010000PE,2020-06-08,11:05:00,146.15,147.5,145.95,146.6,1950
NIFTY25JUN2010000PE,2020-06-08,11:06:00,146.6,147.6,146.6,146.95,1875
NIFTY25JUN2010000PE,2020-06-08,11:07:00,146.95,147.9,146.75,147.5,2025
NIFTY25JUN2010000PE,2020-06-08,11:08:00,147.5,147.85,146.35,146.9,1575
NIFTY25JUN2010000PE,2020-06-08,11:09:00,146.55,147.55,146.1,146.3,3075
NIFTY25JUN2010000PE,2020-06-08,11:10:00,146.15,146.15,143.2,144.0,7725
NIFTY25JUN2010000PE,2020-06-08,11:11:00,144.0,144.35,142.4,143.05,7275
NIFTY25JUN2010000PE,2020-06-08,11:12:00,143.05,143.05,141.05,142.0,4800
NIFTY25JUN2010000PE,2020-06-08,11:13:00,142.0,142.65,141.85,142.5,3900
NIFTY25JUN2010000PE,2020-06-08,11:14:00,142.4,142.4,141.0,141.0,4050
NIFTY25JUN2010000PE,2020-06-08,11:15:00,141.0,141.65,140.15,140.15,4200
NIFTY25JUN2010000PE,2020-06-08,11:16:00,140.15,141.2,139.3,140.5,10425
NIFTY25JUN2010000PE,2020-06-08,11:17:00,140.5,142.6,140.5,142.55,5100
NIFTY25JUN2010000PE,2020-06-08,11:18:00,142.55,142.85,141.05,141.95,5100
NIFTY25JUN2010000PE,2020-06-08,11:19:00,141.95,142.0,141.0,142.0,5775
NIFTY25JUN2010000PE,2020-06-08,11:20:00,141.7,142.25,141.15,141.8,6375
NIFTY25JUN2010000PE,2020-06-08,11:21:00,141.8,141.8,140.5,141.2,3375
NIFTY25JUN2010000PE,2020-06-08,11:22:00,141.2,141.8,140.5,141.05,3450
NIFTY25JUN2010000PE,2020-06-08,11:23:00,141.5,141.6,141.0,141.15,5400
NIFTY25JUN2010000PE,2020-06-08,11:24:00,140.5,141.45,140.3,141.45,2775
NIFTY25JUN2010000PE,2020-06-08,11:25:00,141.45,144.0,141.45,143.6,7725
NIFTY25JUN2010000PE,2020-06-08,11:26:00,143.6,143.95,142.95,143.5,8700
NIFTY25JUN2010000PE,2020-06-08,11:27:00,143.5,143.5,142.5,143.0,4950
NIFTY25JUN2010000PE,2020-06-08,11:28:00,143.0,144.35,143.0,143.75,4350
NIFTY25JUN2010000PE,2020-06-08,11:29:00,143.75,143.75,142.35,142.55,3825
NIFTY25JUN2010000PE,2020-06-08,11:30:00,142.55,142.55,140.7,142.3,2925
NIFTY25JUN2010000PE,2020-06-08,11:31:00,142.3,144.75,141.55,144.0,5100
NIFTY25JUN2010000PE,2020-06-08,11:32:00,144.0,146.3,143.6,146.3,15075
NIFTY25JUN2010000PE,2020-06-08,11:33:00,146.0,148.65,146.0,147.25,13350
NIFTY25JUN2010000PE,2020-06-08,11:34:00,147.25,147.7,146.55,146.85,3375
NIFTY25JUN2010000PE,2020-06-08,11:35:00,146.85,148.0,146.8,146.9,6075
NIFTY25JUN2010000PE,2020-06-08,11:36:00,146.9,147.35,145.45,145.45,5550
NIFTY25JUN2010000PE,2020-06-08,11:37:00,145.45,146.45,145.45,146.45,1500
NIFTY25JUN2010000PE,2020-06-08,11:38:00,146.45,146.45,144.25,144.25,4350
NIFTY25JUN2010000PE,2020-06-08,11:39:00,144.25,146.7,144.0,145.4,3600
NIFTY25JUN2010000PE,2020-06-08,11:40:00,145.4,146.0,144.7,146.0,1875
NIFTY25JUN2010000PE,2020-06-08,11:41:00,146.0,146.0,144.2,145.0,1275
NIFTY25JUN2010000PE,2020-06-08,11:42:00,145.0,146.9,145.0,145.45,3600
NIFTY25JUN2010000PE,2020-06-08,11:43:00,145.45,145.9,143.45,143.8,5325
NIFTY25JUN2010000PE,2020-06-08,11:44:00,143.8,143.8,142.05,143.25,1950
NIFTY25JUN2010000PE,2020-06-08,11:45:00,143.0,145.0,142.1,144.75,3825
NIFTY25JUN2010000PE,2020-06-08,11:46:00,144.75,145.75,144.35,145.2,3000
NIFTY25JUN2010000PE,2020-06-08,11:47:00,145.2,145.35,143.6,144.55,1950
NIFTY25JUN2010000PE,2020-06-08,11:48:00,144.25,145.6,143.2,145.6,3075
NIFTY25JUN2010000PE,2020-06-08,11:49:00,145.6,145.95,144.95,145.25,2025
NIFTY25JUN2010000PE,2020-06-08,11:50:00,144.55,145.45,143.55,144.25,4275
NIFTY25JUN2010000PE,2020-06-08,11:51:00,144.25,145.05,143.6,144.0,1500
NIFTY25JUN2010000PE,2020-06-08,11:52:00,144.0,145.5,143.55,143.55,9750
NIFTY25JUN2010000PE,2020-06-08,11:53:00,143.55,143.85,142.3,143.7,8925
NIFTY25JUN2010000PE,2020-06-08,11:54:00,143.2,144.0,143.0,143.65,20550
NIFTY25JUN2010000PE,2020-06-08,11:55:00,143.65,144.35,142.1,142.6,3825
NIFTY25JUN2010000PE,2020-06-08,11:56:00,142.6,144.05,142.6,143.8,2850
NIFTY25JUN2010000PE,2020-06-08,11:57:00,144.3,144.9,143.55,144.0,4275
NIFTY25JUN2010000PE,2020-06-08,11:58:00,144.25,145.2,144.05,144.05,3150
NIFTY25JUN2010000PE,2020-06-08,11:59:00,144.05,144.05,142.45,143.1,5325
NIFTY25JUN2010000PE,2020-06-08,12:00:00,143.1,145.3,143.1,144.65,2550
NIFTY25JUN2010000PE,2020-06-08,12:01:00,144.65,145.15,144.4,144.7,2325
NIFTY25JUN2010000PE,2020-06-08,12:02:00,144.7,146.35,144.6,145.6,2700
NIFTY25JUN2010000PE,2020-06-08,12:03:00,145.6,146.3,144.85,145.7,3750
NIFTY25JUN2010000PE,2020-06-08,12:04:00,145.7,146.5,145.25,146.5,1500
NIFTY25JUN2010000PE,2020-06-08,12:05:00,146.5,147.9,145.9,146.6,7800
NIFTY25JUN2010000PE,2020-06-08,12:06:00,146.6,146.75,145.3,145.65,1875
NIFTY25JUN2010000PE,2020-06-08,12:07:00,145.7,146.2,145.15,146.0,1425
NIFTY25JUN2010000PE,2020-06-08,12:08:00,146.0,146.25,145.25,145.5,525
NIFTY25JUN2010000PE,2020-06-08,12:09:00,145.5,145.75,145.0,145.75,2925
NIFTY25JUN2010000PE,2020-06-08,12:10:00,145.75,147.0,145.7,146.7,3000
NIFTY25JUN2010000PE,2020-06-08,12:11:00,146.7,146.7,144.05,144.35,5250
NIFTY25JUN2010000PE,2020-06-08,12:12:00,144.35,144.35,143.0,143.8,8925
NIFTY25JUN2010000PE,2020-06-08,12:13:00,143.8,144.1,143.15,143.15,3750
NIFTY25JUN2010000PE,2020-06-08,12:14:00,143.05,144.55,143.05,144.1,2250
NIFTY25JUN2010000PE,2020-06-08,12:15:00,144.1,145.65,143.75,144.45,22875
NIFTY25JUN2010000PE,2020-06-08,12:16:00,144.45,144.65,143.65,144.65,2325
NIFTY25JUN2010000PE,2020-06-08,12:17:00,144.65,145.15,144.3,145.0,1125
NIFTY25JUN2010000PE,2020-06-08,12:18:00,145.0,145.0,142.75,142.75,6450
NIFTY25JUN2010000PE,2020-06-08,12:19:00,142.75,144.4,142.75,144.4,4050
NIFTY25JUN2010000PE,2020-06-08,12:20:00,144.4,144.45,143.2,144.05,7275
NIFTY25JUN2010000PE,2020-06-08,12:21:00,144.0,144.5,143.85,144.0,1200
NIFTY25JUN2010000PE,2020-06-08,12:22:00,144.0,144.35,143.4,143.8,1875
NIFTY25JUN2010000PE,2020-06-08,12:23:00,143.8,144.5,143.8,144.0,675
NIFTY25JUN2010000PE,2020-06-08,12:24:00,144.0,144.0,142.7,143.5,14100
NIFTY25JUN2010000PE,2020-06-08,12:25:00,143.5,146.0,143.5,146.0,3300
NIFTY25JUN2010000PE,2020-06-08,12:26:00,146.0,152.3,146.0,151.65,24075
NIFTY25JUN2010000PE,2020-06-08,12:27:00,151.65,160.0,151.3,155.0,53250
NIFTY25JUN2010000PE,2020-06-08,12:28:00,155.0,157.5,154.4,154.4,13275
NIFTY25JUN2010000PE,2020-06-08,12:29:00,154.4,156.2,154.2,156.0,10950
NIFTY25JUN2010000PE,2020-06-08,12:30:00,155.9,162.0,155.9,159.85,24525
NIFTY25JUN2010000PE,2020-06-08,12:31:00,160.25,162.55,159.0,161.3,24150
NIFTY25JUN2010000PE,2020-06-08,12:32:00,161.3,161.3,158.05,159.4,10200
NIFTY25JUN2010000PE,2020-06-08,12:33:00,159.4,163.95,159.0,161.7,18750
NIFTY25JUN2010000PE,2020-06-08,12:34:00,161.7,163.0,160.05,161.1,32475
NIFTY25JUN2010000PE,2020-06-08,12:35:00,161.25,164.1,161.25,162.25,58050
NIFTY25JUN2010000PE,2020-06-08,12:36:00,162.25,164.2,161.45,163.1,13950
NIFTY25JUN2010000PE,2020-06-08,12:37:00,161.95,161.95,159.0,159.05,17475
NIFTY25JUN2010000PE,2020-06-08,12:38:00,159.45,159.7,157.35,158.5,12450
NIFTY25JUN2010000PE,2020-06-08,12:39:00,158.0,159.25,156.05,159.25,14100
NIFTY25JUN2010000PE,2020-06-08,12:40:00,158.55,161.45,158.4,160.8,16050
NIFTY25JUN2010000PE,2020-06-08,12:41:00,160.95,162.5,160.15,160.55,34125
NIFTY25JUN2010000PE,2020-06-08,12:42:00,160.55,162.4,160.55,161.65,15075
NIFTY25JUN2010000PE,2020-06-08,12:43:00,161.65,164.4,161.05,164.1,24375
NIFTY25JUN2010000PE,2020-06-08,12:44:00,164.1,164.5,163.05,164.5,4275
NIFTY25JUN2010000PE,2020-06-08,12:45:00,165.0,171.35,165.0,171.05,57975
NIFTY25JUN2010000PE,2020-06-08,12:46:00,171.25,174.4,171.25,174.2,48000
NIFTY25JUN2010000PE,2020-06-08,12:47:00,175.0,177.35,172.5,177.3,35175
NIFTY25JUN2010000PE,2020-06-08,12:48:00,176.95,182.15,176.05,180.55,33825
NIFTY25JUN2010000PE,2020-06-08,12:49:00,181.0,181.65,174.6,174.6,31125
NIFTY25JUN2010000PE,2020-06-08,12:50:00,175.8,177.4,174.25,174.35,18975
NIFTY25JUN2010000PE,2020-06-08,12:51:00,174.8,175.25,172.25,173.15,41550
NIFTY25JUN2010000PE,2020-06-08,12:52:00,173.15,177.2,173.15,176.0,7050
NIFTY25JUN2010000PE,2020-06-08,12:53:00,176.0,179.0,176.0,179.0,18750
NIFTY25JUN2010000PE,2020-06-08,12:54:00,179.1,188.0,179.1,188.0,68925
NIFTY25JUN2010000PE,2020-06-08,12:55:00,188.45,191.7,186.35,190.0,108075
